centerPathDist,indPathDist,ForagingIntake,foraginIntakeSD,GroupSize,influenceType,path,corePer,PathFood,pathWidth
110.21271350933785,217.5565627726938,0.47435,0.025059433484504914,50,2,2,0.9,0.001,25,7200.0,
198.18270158870789,281.83262783883293,0.4261472222222222,0.034339681500377923,50,2,4,0.9,0.001,25,7200.0,
118.12888327944579,207.1188730060751,0.4630194444444445,0.02155178561980348,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.18730277777777782,0.010856741213151925,50,2,0,0.1,0.001,25,7200.0,
88.91004604180229,96.08159306481423,0.34985,0.0134205275888133,50,2,1,0.1,0.001,25,7200.0,
121.14020595641487,127.00783776198267,0.33924444444444446,0.012899398715041572,50,2,2,0.1,0.001,25,7200.0,
518.3293454787832,519.7885779715531,0.2319944444444444,0.014036136810279667,50,2,4,0.1,0.001,25,7200.0,
162.41962529587929,163.35611041241307,0.2555305555555556,0.015156031273620557,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.4042638888888889,0.026279505196523046,50,2,0,0.9,0.001,25,7200.0,
24.988766999758642,124.983176487477,0.39714444444444447,0.03076618008314436,50,2,1,0.9,0.001,25,7200.0,
118.29281333077442,222.45027774467698,0.45784722222222224,0.026210641250944827,50,2,2,0.9,0.001,25,7200.0,
177.92918793299773,267.1550159663556,0.40806666666666674,0.03036280706727135,50,2,4,0.9,0.001,25,7200.0,
211.55960534460985,250.5489165294592,0.4197777777777778,0.029220270597127743,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.18151666666666666,0.01100512150415722,50,2,0,0.1,0.001,25,7200.0,
92.55566550972605,95.4040954477872,0.23880833333333337,0.013253213435374148,50,2,1,0.1,0.001,25,7200.0,
341.6962940313497,343.8166531118591,0.22720833333333337,0.011863583805744517,50,2,2,0.1,0.001,25,7200.0,
514.8348048844101,515.1522365252141,0.21225833333333335,0.012740048847316707,50,2,4,0.1,0.001,25,7200.0,
173.2539934673077,175.78799402423832,0.2780222222222222,0.013551831443688586,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.41057222222222217,0.023591556878306875,50,2,0,0.9,0.001,25,7200.0,
39.891578150346916,110.69872335204714,0.4036805555555556,0.030748315665154954,50,2,1,0.9,0.001,25,7200.0,
99.0275804461873,176.25235926762014,0.4562055555555556,0.032423047052154194,50,2,2,0.9,0.001,25,7200.0,
194.35791701381106,283.49793755910247,0.4101111111111111,0.030712202569916858,50,2,4,0.9,0.001,25,7200.0,
200.79809121823803,277.2421880093022,0.41004444444444443,0.033406755857898714,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.22281944444444443,0.01057676313303099,50,2,0,0.1,0.001,25,7200.0,
484.7473756342718,484.94222777057,0.23359444444444447,0.013040106764928195,50,2,1,0.1,0.001,25,7200.0,
656.4174081427095,657.224404095881,0.2390027777777778,0.015296990646258503,50,2,2,0.1,0.001,25,7200.0,
366.85539910729653,368.1865272394059,0.13215,0.007971443121693123,50,2,4,0.1,0.001,25,7200.0,
90.46835244674276,95.12660145892922,0.30647499999999994,0.013170912414965985,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.39372222222222225,0.028077821428571428,50,2,0,0.9,0.001,25,7200.0,
92.78311166751864,154.6874586090805,0.4407555555555554,0.02460273129251701,50,2,1,0.9,0.001,25,7200.0,
206.93972165548328,266.3793806649447,0.41440000000000005,0.03168190476190476,50,2,2,0.9,0.001,25,7200.0,
112.22198243243206,197.63998635819826,0.4252194444444444,0.03295833626228269,50,2,4,0.9,0.001,25,7200.0,
160.51776733486093,237.83100989774027,0.43646111111111113,0.02876667479213908,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.2332388888888889,0.013424688019652305,50,2,0,0.1,0.001,25,7200.0,
133.51412669717325,138.47097536339442,0.2381277777777778,0.012217578042328042,50,2,1,0.1,0.001,25,7200.0,
394.3512635878798,395.08368286931756,0.22455277777777774,0.010305394085411942,50,2,2,0.1,0.001,25,7200.0,
642.8399276265326,643.5693558373019,0.20825277777777776,0.010927130857898716,50,2,4,0.1,0.001,25,7200.0,
475.69021232069326,475.61655904610717,0.2542277777777778,0.013301508125472409,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.351825,0.032658447562358285,50,2,0,0.9,0.001,25,7200.0,
23.241773355673487,122.21862426477287,0.4380833333333334,0.025060411753590323,50,2,1,0.9,0.001,25,7200.0,
126.38594369102026,231.00362681807553,0.4382722222222222,0.029601127173091463,50,2,2,0.9,0.001,25,7200.0,
150.7274851959313,243.4331696762647,0.4390527777777778,0.02710099971655329,50,2,4,0.9,0.001,25,7200.0,
189.71170780365506,210.73667937354074,0.3897138888888889,0.035023142762660615,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.18006666666666668,0.010855002645502645,50,2,0,0.1,0.001,25,7200.0,
238.19641401081378,238.4742291608782,0.2236638888888889,0.012192512377173094,50,2,1,0.1,0.001,25,7200.0,
741.1397501879892,741.0163059459796,0.20387500000000003,0.009852325302343161,50,2,2,0.1,0.001,25,7200.0,
459.1927199197569,459.1394263771515,0.23668888888888887,0.011193662887377174,50,2,4,0.1,0.001,25,7200.0,
234.97164117240916,237.1807132290734,0.24082500000000004,0.010916810563114136,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.3654527777777778,0.03079272137188208,50,2,0,0.9,0.001,25,7200.0,
48.88339283567705,110.68610064345616,0.4398944444444444,0.024199976190476192,50,2,1,0.9,0.001,25,7200.0,
131.13117224027025,194.61072237374344,0.45008611111111113,0.031071352513227513,50,2,2,0.9,0.001,25,7200.0,
154.34832253564008,224.51775728016162,0.4316833333333334,0.03434262944066515,50,2,4,0.9,0.001,25,7200.0,
142.66320003830378,215.61220295398982,0.42979444444444453,0.025763768518518516,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.21345555555555554,0.011165520975056688,50,2,0,0.1,0.001,25,7200.0,
408.15255538140013,408.2082881889456,0.21865555555555552,0.010903161753590325,50,2,1,0.1,0.001,25,7200.0,
102.65100750144545,108.07373749408953,0.4093166666666665,0.01398685619803477,50,2,2,0.1,0.001,25,7200.0,
143.4559228715452,150.7076898602176,0.2960444444444445,0.013391240173847315,50,2,4,0.1,0.001,25,7200.0,
176.71085109125303,179.95970550483273,0.25193055555555555,0.013343458333333336,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.3906777777777777,0.023681372448979592,50,2,0,0.9,0.001,25,7200.0,
24.671137073664127,123.23288497677999,0.4396527777777777,0.022119214002267573,50,2,1,0.9,0.001,25,7200.0,
176.9373145814295,261.15228818095096,0.4196944444444444,0.029679785903250194,50,2,2,0.9,0.001,25,7200.0,
174.54967463841547,262.20883337288836,0.42698055555555564,0.030224301303854877,50,2,4,0.9,0.001,25,7200.0,
205.46612806153254,250.65044894990885,0.411188888888889,0.03526245710506424,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.24747500000000003,0.012561537509448223,50,2,0,0.1,0.001,25,7200.0,
89.3156126088915,90.21551285369821,0.13643333333333332,0.009086612811791383,50,2,1,0.1,0.001,25,7200.0,
426.07854649350884,426.30325654393147,0.20091944444444443,0.010808869897959185,50,2,2,0.1,0.001,25,7200.0,
594.8567570789525,595.7617816957771,0.23534444444444447,0.0113063835978836,50,2,4,0.1,0.001,25,7200.0,
348.4085614726225,347.6112251667219,0.20629722222222224,0.010641663926681784,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.3602444444444444,0.027381699546485266,50,2,0,0.9,0.001,25,7200.0,
93.5237630699328,97.23845592117702,0.47059444444444454,0.0209730141723356,50,2,1,0.9,0.001,25,7200.0,
197.54695876047091,247.86315696921233,0.41188055555555564,0.035449317176870755,50,2,2,0.9,0.001,25,7200.0,
196.7667404037886,245.94173451017602,0.3874805555555556,0.041234778439153436,50,2,4,0.9,0.001,25,7200.0,
211.44250027600887,254.10265552673755,0.42173055555555566,0.029669666950113378,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.24026388888888892,0.012427061130007556,50,2,0,0.1,0.001,25,7200.0,
177.7595914772261,180.7076206432819,0.2714222222222223,0.014434467876039308,50,2,1,0.1,0.001,25,7200.0,
42.34973513483161,52.2555672680524,0.3823027777777778,0.015528126322751322,50,2,2,0.1,0.001,25,7200.0,
218.1694332677712,223.46248362821265,0.29011111111111115,0.013766049697656838,50,2,4,0.1,0.001,25,7200.0,
224.711356759203,224.24872752335875,0.2603888888888889,0.01407776379440665,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.3838277777777777,0.02953651303854875,50,2,0,0.9,0.001,25,7200.0,
25.151588826144394,141.9649129585116,0.4666361111111112,0.02543914540816326,50,2,1,0.9,0.001,25,7200.0,
162.7793084559616,244.02378247343043,0.40963333333333335,0.03017291666666666,50,2,2,0.9,0.001,25,7200.0,
152.9837420086332,261.1880985390477,0.45840000000000014,0.03109309448223734,50,2,4,0.9,0.001,25,7200.0,
185.21681344356776,256.06327135578204,0.4358222222222221,0.028804588246409673,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.12986944444444443,0.008199801870748298,50,2,0,0.1,0.001,25,7200.0,
18.15416235868532,27.734939259781786,0.4015722222222222,0.012344179894179894,50,2,1,0.1,0.001,25,7200.0,
133.22012665834146,135.6228930652081,0.2869555555555556,0.015845490929705216,50,2,2,0.1,0.001,25,7200.0,
448.52633698535965,449.37872227670965,0.2150388888888889,0.01073867044595616,50,2,4,0.1,0.001,25,7200.0,
281.75175721163953,279.9118303095482,0.2321416666666667,0.012299476473922905,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.4078555555555556,0.025706210317460315,50,2,0,0.9,0.001,25,7200.0,
68.31804362769442,154.89720055941743,0.4445388888888888,0.02417744236583523,50,2,1,0.9,0.001,25,7200.0,
235.80488238739073,302.71069989756495,0.3983722222222223,0.03185571069538926,50,2,2,0.9,0.001,25,7200.0,
148.52846636505583,235.30546665684224,0.44319722222222224,0.03344947401738473,50,2,4,0.9,0.001,25,7200.0,
192.3635173729375,259.25676454026524,0.4184861111111111,0.03070068565759637,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.21338611111111114,0.012614569444444444,50,2,0,0.1,0.001,25,7200.0,
272.9757893439091,272.82219988013287,0.23137777777777777,0.011385073318216178,50,2,1,0.1,0.001,25,7200.0,
560.2079165826534,560.5369093888261,0.22640833333333335,0.011958907312925171,50,2,2,0.1,0.001,25,7200.0,
360.28650407244595,361.04835874130384,0.22607500000000003,0.011565404289493576,50,2,4,0.1,0.001,25,7200.0,
226.69473718049684,229.36403649666045,0.26387222222222223,0.012355809523809524,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.4568305555555556,0.01889049196900983,50,2,0,0.9,0.001,25,7200.0,
76.66476342602961,145.09387180131174,0.42946944444444446,0.026145935657596375,50,2,1,0.9,0.001,25,7200.0,
139.60600169138814,231.08633655710744,0.4522388888888888,0.024466106575963712,50,2,2,0.9,0.001,25,7200.0,
201.30415024408634,269.7478588352222,0.42311944444444455,0.040427632747543456,50,2,4,0.9,0.001,25,7200.0,
190.93383267928826,248.51360632363776,0.4246527777777778,0.029454475718065008,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.22981111111111108,0.013152295540438397,50,2,0,0.1,0.001,25,7200.0,
198.942827548923,200.36894454223543,0.251125,0.010613193405139833,50,2,1,0.1,0.001,25,7200.0,
688.3798040204447,688.8311808111854,0.22842777777777779,0.012368188019652305,50,2,2,0.1,0.001,25,7200.0,
131.68023807721784,134.54651196354783,0.24592499999999998,0.011487148053665913,50,2,4,0.1,0.001,25,7200.0,
225.6260398429059,228.27661190968112,0.25356111111111107,0.012017353174603174,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.40639166666666665,0.025075223450491305,50,2,0,0.9,0.001,25,7200.0,
55.92548401233242,155.05451844118954,0.4293583333333333,0.02792378637566138,50,2,1,0.9,0.001,25,7200.0,
190.58379078647476,278.0275541875205,0.4675888888888889,0.029539385487528342,50,2,2,0.9,0.001,25,7200.0,
138.68176248464044,246.45202983407157,0.49149444444444446,0.026143701814058954,50,2,4,0.9,0.001,25,7200.0,
183.66402201655032,246.80545642587904,0.4105083333333334,0.034054812641723366,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.22663611111111112,0.011564556405895689,50,2,0,0.1,0.001,25,7200.0,
189.99754578073177,190.72982792418034,0.2430138888888889,0.013471846655328796,50,2,1,0.1,0.001,25,7200.0,
351.41886562741456,353.02586751385587,0.24566666666666662,0.01295483767951625,50,2,2,0.1,0.001,25,7200.0,
684.0868179810262,684.5151445316628,0.2232666666666667,0.009543532690854119,50,2,4,0.1,0.001,25,7200.0,
158.33988937518782,160.90720169136543,0.2380527777777778,0.012647694538926682,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.41353333333333336,0.022848181594860167,50,2,0,0.9,0.001,25,7200.0,
27.472027190237924,113.88620304711186,0.418325,0.03330533871882087,50,2,1,0.9,0.001,25,7200.0,
269.0925443990681,378.8902709883828,0.39100277777777764,0.027005574168556312,50,2,2,0.9,0.001,25,7200.0,
152.85073309988874,250.9079784874244,0.43860555555555564,0.028033436130007555,50,2,4,0.9,0.001,25,7200.0,
294.36542035174074,359.07901694566436,0.36064999999999997,0.030196621315192743,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.2257861111111111,0.01334003656462585,50,2,0,0.1,0.001,25,7200.0,
343.3260276155402,343.5930154273588,0.19118611111111108,0.01069866581632653,50,2,1,0.1,0.001,25,7200.0,
438.7616302480524,441.13442462157815,0.2591805555555556,0.014349349678760392,50,2,2,0.1,0.001,25,7200.0,
148.51935955487045,153.1665401416388,0.28621944444444447,0.01247853902116402,50,2,4,0.1,0.001,25,7200.0,
108.37718574938073,113.78533391984372,0.2510722222222222,0.01094113605442177,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.37787777777777776,0.029182150604686322,50,2,0,0.9,0.001,25,7200.0,
58.75941672105271,126.85128376740387,0.42665,0.029426975245653814,50,2,1,0.9,0.001,25,7200.0,
171.9883987141814,244.52151071383867,0.4197722222222222,0.030692220521541955,50,2,2,0.9,0.001,25,7200.0,
265.3693191219872,343.95921664239995,0.37035833333333334,0.03383133607331822,50,2,4,0.9,0.001,25,7200.0,
146.16073650848463,225.73994884963057,0.439775,0.024428810563114134,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.23173888888888886,0.012347862811791383,50,2,0,0.1,0.001,25,7200.0,
3.835157510466123,20.91608361214594,0.469488888888889,0.011665374338624341,50,2,1,0.1,0.001,25,7200.0,
739.7621985981559,740.098460833509,0.2008472222222222,0.008838058862433863,50,2,2,0.1,0.001,25,7200.0,
492.9708758268468,493.7974371962161,0.1819611111111111,0.009250551398337113,50,2,4,0.1,0.001,25,7200.0,
78.11599219557174,82.19866114748947,0.2033194444444444,0.011302529950869234,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.39961666666666656,0.027032191043083895,50,2,0,0.9,0.001,25,7200.0,
60.31149608921823,156.77644384569368,0.45733333333333337,0.0225924111866969,50,2,1,0.9,0.001,25,7200.0,
127.41380435306108,204.39558452823564,0.4394972222222222,0.030101313775510202,50,2,2,0.9,0.001,25,7200.0,
199.2127808502839,262.03124277054957,0.3850222222222222,0.04157124225245654,50,2,4,0.9,0.001,25,7200.0,
202.54631236541573,267.461219955634,0.3788277777777777,0.03480104724111867,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.22675555555555557,0.010196756991685563,50,2,0,0.1,0.001,25,7200.0,
62.99631241976413,73.50237853685667,0.33010277777777774,0.009621831160241874,50,2,1,0.1,0.001,25,7200.0,
115.49255788833584,125.77333030067102,0.40952777777777777,0.014267138321995464,50,2,2,0.1,0.001,25,7200.0,
224.25836151686022,226.9397847773016,0.22096666666666667,0.01025641156462585,50,2,4,0.1,0.001,25,7200.0,
293.36700104758006,294.27914310855164,0.21333333333333335,0.011295362433862435,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.4068361111111111,0.027366832860922143,50,2,0,0.9,0.001,25,7200.0,
28.303109999357066,125.28074304936267,0.42444166666666666,0.02504775009448224,50,2,1,0.9,0.001,25,7200.0,
157.64841225732206,254.62076164011413,0.43635,0.029968038737717317,50,2,2,0.9,0.001,25,7200.0,
180.98753518396393,250.1529653206852,0.45564999999999994,0.027194200680272104,50,2,4,0.9,0.001,25,7200.0,
143.00697888536402,240.05676898892764,0.43368055555555557,0.02906744189342404,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.2232694444444445,0.01316415825774754,50,2,0,0.1,0.001,25,7200.0,
179.94672021934988,184.1920783380793,0.26159444444444446,0.012880442554799698,50,2,1,0.1,0.001,25,7200.0,
504.94618447202464,505.2754514165119,0.22901388888888888,0.010373858749055177,50,2,2,0.1,0.001,25,7200.0,
263.3801008905413,265.80854356938914,0.2433638888888889,0.011974695105820105,50,2,4,0.1,0.001,25,7200.0,
396.81353655972254,396.31839511296795,0.22873333333333337,0.013343715041572184,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.4054611111111111,0.024681801398337117,50,2,0,0.9,0.001,25,7200.0,
33.24448202983288,150.18067350424062,0.4558305555555555,0.022351909013605443,50,2,1,0.9,0.001,25,7200.0,
129.70375468970084,237.49451681552327,0.45019166666666655,0.02640008380574452,50,2,2,0.9,0.001,25,7200.0,
130.4190126919589,213.73592250026414,0.43985,0.031546551209372636,50,2,4,0.9,0.001,25,7200.0,
258.3252015649714,304.1956075660853,0.3845694444444445,0.03402426974678761,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.21585000000000001,0.010535272675736963,50,2,0,0.1,0.001,25,7200.0,
10.643619693155275,23.207949202612287,0.4382222222222223,0.01242634769463341,50,2,1,0.1,0.001,25,7200.0,
151.45823428930672,162.27972228708867,0.44614722222222225,0.012838668650793647,50,2,2,0.1,0.001,25,7200.0,
213.50489126545918,216.32269632936948,0.24420000000000006,0.013160270030234317,50,2,4,0.1,0.001,25,7200.0,
227.3488931641285,229.35998805957794,0.2256555555555555,0.011675352796674225,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.37788611111111114,0.031222666005291003,50,2,0,0.9,0.001,25,7200.0,
42.20009921280899,124.07473140171747,0.44829166666666675,0.026526446617535906,50,2,1,0.9,0.001,25,7200.0,
100.83775920611026,189.59466064135987,0.44024444444444444,0.02805391704459562,50,2,2,0.9,0.001,25,7200.0,
135.69636553992913,214.235560469814,0.40939999999999993,0.03376035166288737,50,2,4,0.9,0.001,25,7200.0,
147.6429452344825,237.3241385069383,0.4208138888888889,0.029152174319727896,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.19435000000000002,0.008792274376417232,50,2,0,0.1,0.001,25,7200.0,
106.60570274118867,110.83096083198426,0.2077305555555556,0.012133083238851096,50,2,1,0.1,0.001,25,7200.0,
711.0734429735895,711.732624464723,0.24897777777777777,0.013366651360544221,50,2,2,0.1,0.001,25,7200.0,
544.0808734031796,544.9992719128105,0.1795388888888889,0.009952222600151172,50,2,4,0.1,0.001,25,7200.0,
239.65881514180015,241.98442955921223,0.25259444444444445,0.014218706160241873,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.36039722222222226,0.0315458899281935,50,2,0,0.9,0.001,25,7200.0,
36.95465440193829,119.43624368310674,0.41511944444444443,0.0290847011526833,50,2,1,0.9,0.001,25,7200.0,
107.0321442842288,199.7167695528714,0.45665,0.030743751511715798,50,2,2,0.9,0.001,25,7200.0,
139.21730358501569,210.2285894001594,0.4143083333333333,0.037827582482993206,50,2,4,0.9,0.001,25,7200.0,
180.99037064550393,247.42042645063853,0.4387333333333334,0.026819327853363568,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.2096944444444445,0.010898655895691611,50,2,0,0.1,0.001,25,7200.0,
102.04079410660474,104.16523961078838,0.20930277777777784,0.011565872165532879,50,2,1,0.1,0.001,25,7200.0,
680.7639800440206,681.0107501705166,0.2347138888888889,0.013751720049130764,50,2,2,0.1,0.001,25,7200.0,
149.4281283054281,153.6640170295932,0.2782638888888889,0.01433888822751323,50,2,4,0.1,0.001,25,7200.0,
153.2821776837924,159.08681107671538,0.2435277777777778,0.012279622260015118,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.4376027777777778,0.018628845143613005,50,2,0,0.9,0.001,25,7200.0,
38.135607972632506,113.07379820456036,0.4272416666666667,0.02791314427437642,50,2,1,0.9,0.001,25,7200.0,
201.63788737351106,258.4546011532846,0.43412222222222224,0.03439537396069539,50,2,2,0.9,0.001,25,7200.0,
176.09570755060267,217.3858588067745,0.42830555555555555,0.03135032350718065,50,2,4,0.9,0.001,25,7200.0,
204.45555365559562,279.3212493378231,0.4212722222222222,0.02894254308390023,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.24721944444444444,0.012797896730914587,50,2,0,0.1,0.001,25,7200.0,
449.36938617711513,449.62757422878144,0.16620000000000001,0.010346486016628874,50,2,1,0.1,0.001,25,7200.0,
605.3309818442258,605.9807540930465,0.19293333333333332,0.010655499433106577,50,2,2,0.1,0.001,25,7200.0,
359.82298898276144,360.77487861364284,0.15911388888888886,0.009901558106575963,50,2,4,0.1,0.001,25,7200.0,
275.932168011068,276.5695595535289,0.22189444444444448,0.011197915721844294,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.3661638888888888,0.03086027768329554,50,2,0,0.9,0.001,25,7200.0,
172.7600029493465,161.5947694716408,0.4406833333333333,0.025745472978080122,50,2,1,0.9,0.001,25,7200.0,
167.13595781264448,252.67211614230527,0.4103361111111112,0.03340404487906274,50,2,2,0.9,0.001,25,7200.0,
96.30814491063806,175.29258736760508,0.4426694444444445,0.03331022231670446,50,2,4,0.9,0.001,25,7200.0,
198.85725664065149,264.93979418850677,0.3738194444444445,0.04193325273998488,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.2423222222222222,0.011836151171579745,50,2,0,0.1,0.001,25,7200.0,
29.6379516856024,39.04812919004032,0.3691611111111111,0.011266419123204837,50,2,1,0.1,0.001,25,7200.0,
552.4163244435173,553.049521799504,0.24541944444444444,0.011858775982615269,50,2,2,0.1,0.001,25,7200.0,
180.14554137585785,184.4176489067497,0.2708472222222222,0.011726041666666668,50,2,4,0.1,0.001,25,7200.0,
239.35107608759722,241.82801411603236,0.21972222222222218,0.009966966553287984,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.3515333333333333,0.03568050982615269,50,2,0,0.9,0.001,25,7200.0,
68.74737729538585,94.8922600140985,0.43845555555555554,0.031788172146636436,50,2,1,0.9,0.001,25,7200.0,
189.2024148051247,255.04465630569814,0.4042138888888889,0.039480887282690856,50,2,2,0.9,0.001,25,7200.0,
151.0574589699215,217.53321491803624,0.4417638888888889,0.03418180999622071,50,2,4,0.9,0.001,25,7200.0,
176.5414073592782,250.68326622109473,0.45266388888888903,0.0237790958994709,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.209125,0.010640524281935,50,2,0,0.1,0.001,25,7200.0,
14.489247325298336,26.17967126775649,0.41020277777777786,0.011946081349206349,50,2,1,0.1,0.001,25,7200.0,
653.9556192322947,654.3636801242782,0.23354999999999995,0.011923546107331819,50,2,2,0.1,0.001,25,7200.0,
288.2053610341975,287.909197421422,0.22001111111111107,0.01038998620559335,50,2,4,0.1,0.001,25,7200.0,
146.21898986473246,150.05680856181786,0.24770833333333334,0.012283297713529857,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.3775666666666666,0.0291334835600907,50,2,0,0.9,0.001,25,7200.0,
112.48622708555068,126.9488330901096,0.4388166666666667,0.027612072562358283,50,2,1,0.9,0.001,25,7200.0,
222.96897902278394,264.16290189858915,0.4053972222222222,0.04249767072940288,50,2,2,0.9,0.001,25,7200.0,
184.6388065257449,255.6251296494303,0.4006500000000001,0.03367097864701436,50,2,4,0.9,0.001,25,7200.0,
222.98025221330522,292.3554370260014,0.44419722222222235,0.030606243102796676,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.21382500000000002,0.010976533919123205,50,2,0,0.1,0.001,25,7200.0,
309.4175238449526,309.67681921397383,0.26211666666666666,0.012536786659108087,50,2,1,0.1,0.001,25,7200.0,
529.4520692907669,529.841087788768,0.22500555555555557,0.011897922713529857,50,2,2,0.1,0.001,25,7200.0,
514.373840841493,514.817839391969,0.20501666666666662,0.010929861866969011,50,2,4,0.1,0.001,25,7200.0,
464.81938607151255,464.5076905723584,0.21789444444444447,0.011617852040816327,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.4277083333333333,0.020116840041572187,50,2,0,0.9,0.001,25,7200.0,
49.51333702934329,142.19792719463217,0.4433666666666667,0.026201384164777023,50,2,1,0.9,0.001,25,7200.0,
111.02620692700081,198.1704515200155,0.45408333333333334,0.03452796825396826,50,2,2,0.9,0.001,25,7200.0,
262.22741319635526,369.10510183649603,0.3906611111111111,0.027604863945578234,50,2,4,0.9,0.001,25,7200.0,
162.6472398602993,226.28880717443676,0.4236166666666666,0.03362379535147394,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.2176972222222222,0.012877914493575211,50,2,0,0.1,0.001,25,7200.0,
72.0230372329775,78.22634699349047,0.24551388888888884,0.012139591175359031,50,2,1,0.1,0.001,25,7200.0,
423.2519050232701,424.72633976726866,0.153925,0.007855136715797429,50,2,2,0.1,0.001,25,7200.0,
370.5111871235435,371.94495452088216,0.1869111111111111,0.010996755479969764,50,2,4,0.1,0.001,25,7200.0,
367.60838478597265,368.47384264855833,0.23483055555555557,0.013530601190476192,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.41274722222222215,0.02559668962585034,50,2,0,0.9,0.001,25,7200.0,
44.37817157336977,156.8998557667563,0.48044166666666666,0.020147540343915343,50,2,1,0.9,0.001,25,7200.0,
145.6822810838196,210.1980123513032,0.4341027777777777,0.03292259136432351,50,2,2,0.9,0.001,25,7200.0,
180.11911676706794,224.40995002511843,0.40200277777777776,0.046417502173091464,50,2,4,0.9,0.001,25,7200.0,
212.00101488450608,265.1734659079158,0.4153166666666666,0.03125989531368103,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.2471916666666667,0.010840001984126985,50,2,0,0.1,0.001,25,7200.0,
5.073306353390359,19.733450522272165,0.4333333333333334,0.012793047619047619,50,2,1,0.1,0.001,25,7200.0,
217.63599413310112,222.57132485621005,0.3168583333333334,0.011956407879818595,50,2,2,0.1,0.001,25,7200.0,
465.0655642710181,466.13234238024535,0.2210388888888889,0.010998684996220712,50,2,4,0.1,0.001,25,7200.0,
252.46706714815573,252.5135472734348,0.2257472222222223,0.012727012188208616,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.42487500000000006,0.022755628401360542,50,2,0,0.9,0.001,25,7200.0,
85.4325277610219,129.53665196099683,0.4717138888888888,0.022033074924414215,50,2,1,0.9,0.001,25,7200.0,
234.08420886755968,319.95000660267493,0.40976944444444446,0.028997426020408168,50,2,2,0.9,0.001,25,7200.0,
168.335334791926,225.04950882924723,0.43133888888888877,0.031969698979591836,50,2,4,0.9,0.001,25,7200.0,
238.98645119033043,284.95807058472826,0.3918027777777777,0.034515996504157216,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.241425,0.011108894463340893,50,2,0,0.1,0.001,25,7200.0,
257.47074702092175,257.31005857447025,0.22809166666666666,0.01044174688208617,50,2,1,0.1,0.001,25,7200.0,
