centerPathDist,indPathDist,ForagingIntake,foraginIntakeSD,GroupSize,influenceType,path,corePer,PathFood,pathWidth,steps,
179.5059976,263.8691783,0.436207778,0.032533899,50,2,8,0.9,0.001,25,18000,4127
9999,9999,0.238924444,0.013274224,50,2,0,0.1,0.001,25,18000,4128
171.0215159,171.8648691,0.155922222,0.009169165,50,2,1,0.1,0.001,25,18000,4129
527.269389,527.3762917,0.119964444,0.006700807,50,2,2,0.1,0.001,25,18000,4130
168.9163598,172.3468285,0.311803333,0.013999909,50,2,4,0.1,0.001,25,18000,4131
354.4736062,354.1052992,0.283094444,0.015219737,50,2,8,0.1,0.001,25,18000,4132
9999,9999,0.4485,0.028515777,50,2,0,0.9,0.001,25,18000,4133
83.49916987,219.1874811,0.42732,0.035017891,50,2,1,0.9,0.001,25,18000,4134
198.8874855,206.3770552,0.513291111,0.030204349,50,2,2,0.9,0.001,25,18000,4135
149.2328543,224.2210675,0.447256667,0.037707058,50,2,4,0.9,0.001,25,18000,4136
175.0641267,227.6608725,0.438791111,0.034650135,50,2,8,0.9,0.001,25,18000,4137
9999,9999,0.247851111,0.013907321,50,2,0,0.1,0.001,25,18000,4138
218.493871,220.0439677,0.270305556,0.012457257,50,2,1,0.1,0.001,25,18000,4139
486.573907,487.5425463,0.203118889,0.012003855,50,2,2,0.1,0.001,25,18000,4140
342.4787697,344.9904365,0.272562222,0.012605173,50,2,4,0.1,0.001,25,18000,4141
216.1926529,219.6380925,0.278596667,0.012451543,50,2,8,0.1,0.001,25,18000,4142
9999,9999,0.433593333,0.02957659,50,2,0,0.9,0.001,25,18000,4143
63.53581839,180.9754408,0.457434444,0.037169184,50,2,1,0.9,0.001,25,18000,4144
69.3357419,213.220976,0.489814444,0.030182645,50,2,2,0.9,0.001,25,18000,4145
125.1037959,280.1194729,0.48373,0.026836112,50,2,4,0.9,0.001,25,18000,4146
224.2035172,240.1615398,0.407512222,0.046989518,50,2,8,0.9,0.001,25,18000,4147
9999,9999,0.19652,0.010189241,50,2,0,0.1,0.001,25,18000,4148
107.0165971,115.7660525,0.363815556,0.012440185,50,2,1,0.1,0.001,25,18000,4149
721.8835324,724.9857202,0.296986667,0.01272553,50,2,2,0.1,0.001,25,18000,4150
628.6692712,631.1277141,0.24067,0.012180312,50,2,4,0.1,0.001,25,18000,4151
232.6053172,232.6132754,0.235023333,0.012282993,50,2,8,0.1,0.001,25,18000,4152
9999,9999,0.343223333,0.042156729,50,2,0,0.9,0.001,25,18000,4153
361.5337273,304.3318005,0.489261111,0.024596209,50,2,1,0.9,0.001,25,18000,4154
258.5321897,282.2160611,0.465607778,0.038039505,50,2,2,0.9,0.001,25,18000,4155
154.046292,258.8565453,0.452041111,0.032674346,50,2,4,0.9,0.001,25,18000,4156
156.936481,249.7458084,0.478424444,0.025486163,50,2,8,0.9,0.001,25,18000,4157
9999,9999,0.26118,0.014153994,50,2,0,0.1,0.001,25,18000,4158
299.9238249,309.928032,0.38953,0.011555239,50,2,1,0.1,0.001,25,18000,4159
368.6658377,369.4895966,0.176488889,0.009764793,50,2,2,0.1,0.001,25,18000,4160
562.6589131,563.1530896,0.162252222,0.00947781,50,2,4,0.1,0.001,25,18000,4161
146.9858184,150.6591717,0.229198889,0.012920451,50,2,8,0.1,0.001,25,18000,4162
9999,9999,0.395204444,0.036483409,50,2,0,0.9,0.001,25,18000,4163
105.7265603,187.0911689,0.462778889,0.035743625,50,2,1,0.9,0.001,25,18000,4164
239.123232,276.9590119,0.475266667,0.030815479,50,2,2,0.9,0.001,25,18000,4165
257.8545018,290.6514129,0.483841111,0.030311216,50,2,4,0.9,0.001,25,18000,4166
192.6390655,230.3223173,0.458367778,0.033135261,50,2,8,0.9,0.001,25,18000,4167
9999,9999,0.212037778,0.011691978,50,2,0,0.1,0.001,25,18000,4168
669.5660802,669.8035927,0.253528889,0.014112298,50,2,1,0.1,0.001,25,18000,4169
482.873187,486.534883,0.294808889,0.012415056,50,2,2,0.1,0.001,25,18000,4170
299.8120694,302.1315603,0.231497778,0.012134806,50,2,4,0.1,0.001,25,18000,4171
181.2212559,181.9770655,0.243847778,0.013287478,50,2,8,0.1,0.001,25,18000,4172
9999,9999,0.397795556,0.037063602,50,2,0,0.9,0.001,25,18000,4173
113.6316794,184.8837803,0.494783333,0.025407998,50,2,1,0.9,0.001,25,18000,4174
153.1792158,210.7120355,0.458572222,0.033142573,50,2,2,0.9,0.001,25,18000,4175
153.5569531,283.224934,0.462495556,0.034516762,50,2,4,0.9,0.001,25,18000,4176
139.6467063,241.3435098,0.444073333,0.034178547,50,2,8,0.9,0.001,25,18000,4177
9999,9999,0.215425556,0.011636447,50,2,0,0.1,0.001,25,18000,4178
66.29703383,74.93878654,0.370776667,0.013372386,50,2,1,0.1,0.001,25,18000,4179
899.298394,899.5205382,0.142552222,0.00818201,50,2,2,0.1,0.001,25,18000,4180
386.4553454,389.6896816,0.246774444,0.013726595,50,2,4,0.1,0.001,25,18000,4181
194.5324473,197.1710546,0.273717778,0.014163498,50,2,8,0.1,0.001,25,18000,4182
9999,9999,0.484864444,0.021002902,50,2,0,0.9,0.001,25,18000,4183
89.43907076,221.7208325,0.416558889,0.039560429,50,2,1,0.9,0.001,25,18000,4184
138.0618597,179.5169867,0.472345556,0.035886266,50,2,2,0.9,0.001,25,18000,4185
146.2147629,212.5003099,0.416046667,0.037561143,50,2,4,0.9,0.001,25,18000,4186
250.4148015,296.2427955,0.388883333,0.03917533,50,2,8,0.9,0.001,25,18000,4187
9999,9999,0.257791111,0.014239563,50,2,0,0.1,0.001,25,18000,4188
227.5546489,236.4227707,0.372998889,0.013155537,50,2,1,0.1,0.001,25,18000,4189
158.4433332,161.6654418,0.292251111,0.014441621,50,2,2,0.1,0.001,25,18000,4190
261.8838021,264.8844434,0.257623333,0.013420266,50,2,4,0.1,0.001,25,18000,4191
204.3917332,207.0807178,0.267034444,0.014685567,50,2,8,0.1,0.001,25,18000,4192
9999,9999,0.468762222,0.026836291,50,2,0,0.9,0.001,25,18000,4193
40.43440751,181.4291975,0.425472222,0.028530505,50,2,1,0.9,0.001,25,18000,4194
120.6966916,190.6515286,0.506975556,0.026292111,50,2,2,0.9,0.001,25,18000,4195
173.3764069,262.5676491,0.454653333,0.032017096,50,2,4,0.9,0.001,25,18000,4196
189.7985693,231.3266222,0.410998889,0.04267171,50,2,8,0.9,0.001,25,18000,4197
9999,9999,0.237486667,0.014297177,50,2,0,0.1,0.001,25,18000,4198
135.4727568,136.7890466,0.20275,0.011717233,50,2,1,0.1,0.001,25,18000,4199
566.2444971,569.7871528,0.322552222,0.012582938,50,2,2,0.1,0.001,25,18000,4200
632.1433583,632.3319281,0.229458889,0.011897309,50,2,4,0.1,0.001,25,18000,4201
275.0524102,277.8843032,0.250484444,0.012260789,50,2,8,0.1,0.001,25,18000,4202
9999,9999,0.47318,0.02550897,50,2,0,0.9,0.001,25,18000,4203
81.76876499,210.7177607,0.502606667,0.026366406,50,2,1,0.9,0.001,25,18000,4204
191.9246382,223.368057,0.491024444,0.029753346,50,2,2,0.9,0.001,25,18000,4205
204.1552145,279.6509119,0.451285556,0.031391803,50,2,4,0.9,0.001,25,18000,4206
140.727164,248.3980873,0.46553,0.030465584,50,2,8,0.9,0.001,25,18000,4207
9999,9999,0.158521111,0.009551039,50,2,0,0.1,0.001,25,18000,4208
238.1119618,243.2029965,0.261621111,0.01101284,50,2,1,0.1,0.001,25,18000,4209
368.0505415,368.7113044,0.196252222,0.011418716,50,2,2,0.1,0.001,25,18000,4210
232.8439877,234.7636346,0.24859,0.013520378,50,2,4,0.1,0.001,25,18000,4211
392.8300941,394.1573942,0.205983333,0.011558357,50,2,8,0.1,0.001,25,18000,4212
9999,9999,0.456035556,0.029778161,50,2,0,0.9,0.001,25,18000,4213
120.5857884,214.7020775,0.468993333,0.030033809,50,2,1,0.9,0.001,25,18000,4214
166.8557533,217.1100994,0.48028,0.027655163,50,2,2,0.9,0.001,25,18000,4215
177.5740191,243.3384384,0.477212222,0.028141788,50,2,4,0.9,0.001,25,18000,4216
134.5376136,261.1791308,0.406243333,0.038687743,50,2,8,0.9,0.001,25,18000,4217
9999,9999,0.232997778,0.011819373,50,2,0,0.1,0.001,25,18000,4218
197.1551475,198.2627125,0.20095,0.010782263,50,2,1,0.1,0.001,25,18000,4219
242.1808884,244.899333,0.298528889,0.01208111,50,2,2,0.1,0.001,25,18000,4220
262.2645433,263.6904752,0.253826667,0.0127237,50,2,4,0.1,0.001,25,18000,4221
265.4684169,266.1779549,0.261018889,0.013145372,50,2,8,0.1,0.001,25,18000,4222
9999,9999,0.403352222,0.032804887,50,2,0,0.9,0.001,25,18000,4223
302.8321348,336.4422254,0.472562222,0.025417139,50,2,1,0.9,0.001,25,18000,4224
110.1414586,244.121153,0.498295556,0.034394571,50,2,2,0.9,0.001,25,18000,4225
95.40931692,263.0180091,0.459332222,0.026915978,50,2,4,0.9,0.001,25,18000,4226
205.0511713,261.8788533,0.459291111,0.032584151,50,2,8,0.9,0.001,25,18000,4227
9999,9999,0.20714,0.010259454,50,2,0,0.1,0.001,25,18000,4228
836.6640568,836.4818361,0.227438889,0.011908006,50,2,1,0.1,0.001,25,18000,4229
223.8163751,225.3265654,0.275082222,0.013394284,50,2,2,0.1,0.001,25,18000,4230
347.0136308,347.372968,0.269573333,0.014337761,50,2,4,0.1,0.001,25,18000,4231
185.8692937,189.994069,0.244888889,0.012597158,50,2,8,0.1,0.001,25,18000,4232
9999,9999,0.361232222,0.044479696,50,2,0,0.9,0.001,25,18000,4233
181.7447812,228.4187123,0.486681111,0.026755063,50,2,1,0.9,0.001,25,18000,4234
126.8591397,250.5183758,0.429125556,0.04916185,50,2,2,0.9,0.001,25,18000,4235
149.8395657,254.0528024,0.423525556,0.036752418,50,2,4,0.9,0.001,25,18000,4236
161.3418422,232.7748261,0.433184444,0.033534132,50,2,8,0.9,0.001,25,18000,4237
9999,9999,0.233216667,0.011866726,50,2,0,0.1,0.001,25,18000,4238
148.0828083,153.9057641,0.350058889,0.012516386,50,2,1,0.1,0.001,25,18000,4239
274.9329891,280.5058582,0.326154444,0.013427966,50,2,2,0.1,0.001,25,18000,4240
460.7347355,462.0166706,0.267472222,0.013672478,50,2,4,0.1,0.001,25,18000,4241
234.0629751,236.2033466,0.240143333,0.013166033,50,2,8,0.1,0.001,25,18000,4242
9999,9999,0.42946,0.03174929,50,2,0,0.9,0.001,25,18000,4243
146.9530234,182.8657375,0.462658889,0.029490883,50,2,1,0.9,0.001,25,18000,4244
111.4597665,251.8148899,0.462361111,0.037977143,50,2,2,0.9,0.001,25,18000,4245
195.7652792,282.3589989,0.472703333,0.03177359,50,2,4,0.9,0.001,25,18000,4246
140.5617633,221.5437134,0.465597778,0.034577865,50,2,8,0.9,0.001,25,18000,4247
9999,9999,0.217021111,0.010821141,50,2,0,0.1,0.001,25,18000,4248
202.2542573,202.9121983,0.221096667,0.012232872,50,2,1,0.1,0.001,25,18000,4249
606.4565857,604.4706896,0.156317778,0.00914297,50,2,2,0.1,0.001,25,18000,4250
528.9296018,528.9232482,0.201253333,0.011616426,50,2,4,0.1,0.001,25,18000,4251
242.5783549,244.1044795,0.113102222,0.006931431,50,2,8,0.1,0.001,25,18000,4252
9999,9999,0.44922,0.028976908,50,2,0,0.9,0.001,25,18000,4253
231.1360396,225.6227943,0.49271,0.028268761,50,2,1,0.9,0.001,25,18000,4254
92.73697917,258.0545455,0.481595556,0.034660633,50,2,2,0.9,0.001,25,18000,4255
149.813907,236.5268827,0.387016667,0.042456844,50,2,4,0.9,0.001,25,18000,4256
166.1709483,224.8362405,0.479213333,0.028718827,50,2,8,0.9,0.001,25,18000,4257
9999,9999,0.239474444,0.011849803,50,2,0,0.1,0.001,25,18000,4258
236.3264312,238.0774957,0.262645556,0.013021243,50,2,1,0.1,0.001,25,18000,4259
518.5363642,519.3263939,0.191761111,0.010195543,50,2,2,0.1,0.001,25,18000,4260
343.2711458,345.8347177,0.260443333,0.013506215,50,2,4,0.1,0.001,25,18000,4261
374.7851746,375.3415635,0.196,0.010633276,50,2,8,0.1,0.001,25,18000,4262
9999,9999,0.409538889,0.035423584,50,2,0,0.9,0.001,25,18000,4263
54.91264141,176.4404951,0.498655556,0.026197555,50,2,1,0.9,0.001,25,18000,4264
94.94784475,219.1499284,0.500372222,0.032726316,50,2,2,0.9,0.001,25,18000,4265
217.876574,232.4058633,0.426662222,0.035293021,50,2,4,0.9,0.001,25,18000,4266
225.848536,245.1478051,0.48657,0.025722596,50,2,8,0.9,0.001,25,18000,4267
9999,9999,0.226356667,0.012263044,50,2,0,0.1,0.001,25,18000,4268
519.1383108,519.3446155,0.212335556,0.012161874,50,2,1,0.1,0.001,25,18000,4269
377.5223767,378.2099747,0.2074,0.010685406,50,2,2,0.1,0.001,25,18000,4270
428.7770831,429.0662304,0.204367778,0.011088036,50,2,4,0.1,0.001,25,18000,4271
153.3841032,155.4206221,0.230675556,0.010752388,50,2,8,0.1,0.001,25,18000,4272
9999,9999,0.483993333,0.019159128,50,2,0,0.9,0.001,25,18000,4273
107.6194838,199.2492334,0.459277778,0.030368202,50,2,1,0.9,0.001,25,18000,4274
76.27697216,267.2204287,0.487753333,0.03397462,50,2,2,0.9,0.001,25,18000,4275
141.7649043,240.2716827,0.466226667,0.029405645,50,2,4,0.9,0.001,25,18000,4276
165.8716345,266.8377918,0.475295556,0.026565971,50,2,8,0.9,0.001,25,18000,4277
9999,9999,0.195605556,0.011300711,50,2,0,0.1,0.001,25,18000,4278
94.70723235,104.3077022,0.393388889,0.011627386,50,2,1,0.1,0.001,25,18000,4279
309.0785746,311.1158554,0.277608889,0.012804271,50,2,2,0.1,0.001,25,18000,4280
215.9593804,219.2582089,0.310751111,0.011513359,50,2,4,0.1,0.001,25,18000,4281
219.9124827,218.4666353,0.242491111,0.012518823,50,2,8,0.1,0.001,25,18000,4282
9999,9999,0.418581111,0.033763304,50,2,0,0.9,0.001,25,18000,4283
25.85858902,146.3831734,0.391143333,0.036129192,50,2,1,0.9,0.001,25,18000,4284
117.8991666,218.4940643,0.463635556,0.040453661,50,2,2,0.9,0.001,25,18000,4285
189.9259946,271.929836,0.435161111,0.034233045,50,2,4,0.9,0.001,25,18000,4286
150.3696418,207.6165181,0.469863333,0.026998505,50,2,8,0.9,0.001,25,18000,4287
9999,9999,0.240945556,0.011766109,50,2,0,0.1,0.001,25,18000,4288
46.76746098,55.71843936,0.346973333,0.010516874,50,2,1,0.1,0.001,25,18000,4289
353.558476,356.0829267,0.255504444,0.011946097,50,2,2,0.1,0.001,25,18000,4290
509.6483147,511.4287584,0.219998889,0.012501115,50,2,4,0.1,0.001,25,18000,4291
167.9565485,169.4486634,0.261057778,0.012858944,50,2,8,0.1,0.001,25,18000,4292
9999,9999,0.446451111,0.029999321,50,2,0,0.9,0.001,25,18000,4293
245.2353194,229.7476959,0.484762222,0.026060987,50,2,1,0.9,0.001,25,18000,4294
232.7927605,260.029394,0.476857778,0.031579107,50,2,2,0.9,0.001,25,18000,4295
346.1221935,370.3454852,0.4481,0.032934362,50,2,4,0.9,0.001,25,18000,4296
218.3413629,252.6602074,0.434007778,0.041352426,50,2,8,0.9,0.001,25,18000,4297
9999,9999,0.202693333,0.010651326,50,2,0,0.1,0.001,25,18000,4298
510.2935141,512.2549311,0.246376667,0.012793869,50,2,1,0.1,0.001,25,18000,4299
298.2698984,301.3438503,0.289718889,0.012853734,50,2,2,0.1,0.001,25,18000,4300
312.5208942,314.8006932,0.278104444,0.012559825,50,2,4,0.1,0.001,25,18000,4301
193.293598,196.2200994,0.238644444,0.011521179,50,2,8,0.1,0.001,25,18000,4302
9999,9999,0.423403333,0.031635392,50,2,0,0.9,0.001,25,18000,4303
190.3886832,244.1743303,0.472453333,0.027551416,50,2,1,0.9,0.001,25,18000,4304
82.81891422,210.1274751,0.453191111,0.040245213,50,2,2,0.9,0.001,25,18000,4305
246.2625242,297.9167417,0.468538889,0.02660944,50,2,4,0.9,0.001,25,18000,4306
253.4858373,185.9725952,0.456378889,0.035066022,50,2,8,0.9,0.001,25,18000,4307
9999,9999,0.222312222,0.011049221,50,2,0,0.1,0.001,25,18000,4308
104.1386744,110.4113658,0.313903333,0.011980186,50,2,1,0.1,0.001,25,18000,4309
165.8657738,169.0802706,0.310552222,0.013674148,50,2,2,0.1,0.001,25,18000,4310
329.1983229,329.80883,0.271321111,0.015181417,50,2,4,0.1,0.001,25,18000,4311
172.9824519,176.0622046,0.255178889,0.01161825,50,2,8,0.1,0.001,25,18000,4312
9999,9999,0.389904444,0.037131947,50,2,0,0.9,0.001,25,18000,4313
185.6762576,201.1331659,0.508072222,0.023249828,50,2,1,0.9,0.001,25,18000,4314
197.9816246,247.4165102,0.477112222,0.03556076,50,2,2,0.9,0.001,25,18000,4315
154.1172404,308.1042446,0.464365556,0.033640992,50,2,4,0.9,0.001,25,18000,4316
224.3318168,288.8064223,0.463764444,0.033752997,50,2,8,0.9,0.001,25,18000,4317
9999,9999,0.221037778,0.011422475,50,2,0,0.1,0.001,25,18000,4318
268.0406413,272.4906928,0.285108889,0.01178924,50,2,1,0.1,0.001,25,18000,4319
511.2111289,510.2027314,0.191461111,0.010077934,50,2,2,0.1,0.001,25,18000,4320
212.5649925,215.8582543,0.269697778,0.014608532,50,2,4,0.1,0.001,25,18000,4321
409.359056,410.0360332,0.177946667,0.010174691,50,2,8,0.1,0.001,25,18000,4322
9999,9999,0.451706667,0.027344826,50,2,0,0.9,0.001,25,18000,4323
45.58561294,173.559867,0.463718889,0.030166069,50,2,1,0.9,0.001,25,18000,4324
165.6232141,269.4970671,0.447264444,0.039002159,50,2,2,0.9,0.001,25,18000,4325
153.7619068,184.8276152,0.505036667,0.026584848,50,2,4,0.9,0.001,25,18000,4326
221.5484045,201.3332524,0.476594444,0.028075646,50,2,8,0.9,0.001,25,18000,4327
9999,9999,0.221816667,0.012379216,50,2,0,0.1,0.001,25,18000,4328
300.9204973,311.6304173,0.398967778,0.012366457,50,2,1,0.1,0.001,25,18000,4329
213.855423,218.1371034,0.280442222,0.011392757,50,2,2,0.1,0.001,25,18000,4330
542.289301,542.4138757,0.06815,0.003893398,50,2,4,0.1,0.001,25,18000,4331
336.2552675,338.3484266,0.237433333,0.013679844,50,2,8,0.1,0.001,25,18000,4332
9999,9999,0.437204444,0.028447036,50,2,0,0.9,0.001,25,18000,4333
104.82126,186.1932669,0.487051111,0.02679529,50,2,1,0.9,0.001,25,18000,4334
127.6320876,218.4141901,0.456157778,0.036540353,50,2,2,0.9,0.001,25,18000,4335
132.9666568,270.981183,0.441816667,0.035411268,50,2,4,0.9,0.001,25,18000,4336
195.4644288,210.7303694,0.43396,0.033734993,50,2,8,0.9,0.001,25,18000,4337
9999,9999,0.19717,0.011290437,50,2,0,0.1,0.001,25,18000,4338
68.68578935,76.89623833,0.379925556,0.013595773,50,2,1,0.1,0.001,25,18000,4339
419.0288193,420.6546813,0.246864444,0.012727641,50,2,2,0.1,0.001,25,18000,4340
419.1751815,420.5770138,0.24153,0.012886175,50,2,4,0.1,0.001,25,18000,4341
403.1522558,403.1296641,0.20515,0.011114567,50,2,8,0.1,0.001,25,18000,4342
9999,9999,0.399418889,0.040546617,50,2,0,0.9,0.001,25,18000,4343
164.8183692,223.4073624,0.471587778,0.030880722,50,2,1,0.9,0.001,25,18000,4344
149.3506375,301.6254522,0.453377778,0.034665822,50,2,2,0.9,0.001,25,18000,4345
246.919675,316.0532536,0.429637778,0.03622915,50,2,4,0.9,0.001,25,18000,4346
144.8550048,270.0929719,0.44747,0.038626105,50,2,8,0.9,0.001,25,18000,4347
9999,9999,0.252745556,0.012837635,50,2,0,0.1,0.001,25,18000,4348
316.4786924,318.8600158,0.299372222,0.015222777,50,2,1,0.1,0.001,25,18000,4349
346.6123311,349.9912844,0.285174444,0.014545218,50,2,2,0.1,0.001,25,18000,4350
326.3697611,327.0719227,0.246977778,0.012780148,50,2,4,0.1,0.001,25,18000,4351
241.0731076,242.4611666,0.198594444,0.011278026,50,2,8,0.1,0.001,25,18000,4352
9999,9999,0.454172222,0.030052103,50,2,0,0.9,0.001,25,18000,4353
58.71408805,153.8950346,0.440945556,0.029660138,50,2,1,0.9,0.001,25,18000,4354
168.5863643,249.7177479,0.456938889,0.031604339,50,2,2,0.9,0.001,25,18000,4355
202.5436441,265.5516187,0.451875556,0.031611933,50,2,4,0.9,0.001,25,18000,4356
199.7702836,230.2576749,0.46671,0.031873003,50,2,8,0.9,0.001,25,18000,4357
9999,9999,0.240705556,0.012485547,50,2,0,0.1,0.001,25,18000,4358
136.5545647,139.7222326,0.258401111,0.012531315,50,2,1,0.1,0.001,25,18000,4359
337.1901446,340.2038213,0.290923333,0.014388967,50,2,2,0.1,0.001,25,18000,4360
312.2320132,312.6591692,0.263552222,0.01444587,50,2,4,0.1,0.001,25,18000,4361
301.4733747,302.8617316,0.23678,0.012702437,50,2,8,0.1,0.001,25,18000,4362
9999,9999,0.437325556,0.033512362,50,2,0,0.9,0.001,25,18000,4363
142.1575312,196.1022749,0.479523333,0.028851618,50,2,1,0.9,0.001,25,18000,4364
109.3840026,217.7688834,0.497541111,0.031286892,50,2,2,0.9,0.001,25,18000,4365
146.3822849,249.834717,0.454047778,0.030113265,50,2,4,0.9,0.001,25,18000,4366
168.8448519,283.9945607,0.374026667,0.042929272,50,2,8,0.9,0.001,25,18000,4367
9999,9999,0.192695556,0.010085405,50,2,0,0.1,0.001,25,18000,4368
239.5991243,247.6637334,0.378957778,0.013921717,50,2,1,0.1,0.001,25,18000,4369
510.7318923,511.4565573,0.228247778,0.013389888,50,2,2,0.1,0.001,25,18000,4370
436.3064841,438.1805319,0.230326667,0.012245075,50,2,4,0.1,0.001,25,18000,4371
306.2173564,307.7299329,0.249428889,0.012308745,50,2,8,0.1,0.001,25,18000,4372
9999,9999,0.424798889,0.033261002,50,2,0,0.9,0.001,25,18000,4373
142.3552246,183.8798974,0.495591111,0.026276752,50,2,1,0.9,0.001,25,18000,4374
125.8858764,240.7813848,0.422642222,0.042808671,50,2,2,0.9,0.001,25,18000,4375
124.7079775,263.5574099,0.45543,0.030844683,50,2,4,0.9,0.001,25,18000,4376
106.2419199,260.6827064,0.422251111,0.038375873,50,2,8,0.9,0.001,25,18000,4377
9999,9999,0.211741111,0.012413388,50,2,0,0.1,0.001,25,18000,4378
71.1333739,77.07730131,0.331056667,0.014018434,50,2,1,0.1,0.001,25,18000,4379
348.3125618,350.050017,0.275737778,0.012328642,50,2,2,0.1,0.001,25,18000,4380
286.8826343,288.9590392,0.27234,0.012619533,50,2,4,0.1,0.001,25,18000,4381
130.865297,135.7865963,0.295593333,0.01343581,50,2,8,0.1,0.001,25,18000,4382
9999,9999,0.464442222,0.024007689,50,2,0,0.9,0.001,25,18000,4383
350.0866282,323.9299488,0.47581,0.027368281,50,2,1,0.9,0.001,25,18000,4384
132.3357749,198.4453083,0.483078889,0.030826552,50,2,2,0.9,0.001,25,18000,4385
226.1454006,313.6011775,0.423111111,0.037162334,50,2,4,0.9,0.001,25,18000,4386
162.8609334,287.3984632,0.39061,0.040986685,50,2,8,0.9,0.001,25,18000,4387
9999,9999,0.041684444,0.00208835,50,2,0,0.1,0.001,25,18000,4388
97.39778511,104.9995825,0.369603333,0.013029661,50,2,1,0.1,0.001,25,18000,4389
166.6043203,169.1186517,0.301044444,0.012089351,50,2,2,0.1,0.001,25,18000,4390
295.2849449,296.850652,0.219702222,0.010849869,50,2,4,0.1,0.001,25,18000,4391
203.2028876,203.7165567,0.233646667,0.012559172,50,2,8,0.1,0.001,25,18000,4392
9999,9999,0.461191111,0.026444179,50,2,0,0.9,0.001,25,18000,4393
146.1438265,181.7828302,0.495406667,0.029020614,50,2,1,0.9,0.001,25,18000,4394
88.30767572,257.8329133,0.480342222,0.035857637,50,2,2,0.9,0.001,25,18000,4395
145.8532395,258.9802373,0.447231111,0.033230949,50,2,4,0.9,0.001,25,18000,4396
247.7639582,233.3580933,0.440634444,0.033626473,50,2,8,0.9,0.001,25,18000,4397
9999,9999,0.198776667,0.010378922,50,2,0,0.1,0.001,25,18000,4398
604.5353034,604.040203,0.241242222,0.01347709,50,2,1,0.1,0.001,25,18000,4399
255.5246332,260.0824529,0.307744444,0.012904689,50,2,2,0.1,0.001,25,18000,4400
267.697282,268.8670251,0.233965556,0.012418867,50,2,4,0.1,0.001,25,18000,4401
374.7646171,376.3072873,0.263174444,0.014937452,50,2,8,0.1,0.001,25,18000,4402
9999,9999,0.429573333,0.029368659,50,2,0,0.9,0.001,25,18000,4403
353.6555464,305.7144729,0.488506667,0.02354434,50,2,1,0.9,0.001,25,18000,4404
54.49218178,206.5241329,0.498655556,0.027733806,50,2,2,0.9,0.001,25,18000,4405
94.88431117,323.4831308,0.497188889,0.026447854,50,2,4,0.9,0.001,25,18000,4406
190.080732,278.9517708,0.358318889,0.04100117,50,2,8,0.9,0.001,25,18000,4407
9999,9999,0.196374444,0.011782243,50,2,0,0.1,0.001,25,18000,4408
203.9247369,213.3180188,0.378688889,0.011362229,50,2,1,0.1,0.001,25,18000,4409
470.7369105,471.6552066,0.222093333,0.011323813,50,2,2,0.1,0.001,25,18000,4410
299.6209094,301.3183329,0.234881111,0.011561604,50,2,4,0.1,0.001,25,18000,4411
224.2928164,227.0161351,0.240314444,0.012664524,50,2,8,0.1,0.001,25,18000,4412
9999,9999,0.454862222,0.025781423,50,2,0,0.9,0.001,25,18000,4413
135.3670804,205.2298908,0.47124,0.026951663,50,2,1,0.9,0.001,25,18000,4414
103.4832277,226.5679752,0.487822222,0.03147807,50,2,2,0.9,0.001,25,18000,4415
196.7434972,244.4732996,0.490551111,0.027068875,50,2,4,0.9,0.001,25,18000,4416
179.3183453,237.5746076,0.452472222,0.030724527,50,2,8,0.9,0.001,25,18000,4417
9999,9999,0.220117778,0.010820967,50,2,0,0.1,0.001,25,18000,4418
524.9680786,525.6365093,0.232454444,0.013273254,50,2,1,0.1,0.001,25,18000,4419
690.2159624,690.5056029,0.202187778,0.011981492,50,2,2,0.1,0.001,25,18000,4420
425.2197098,424.8395744,0.226498889,0.011186809,50,2,4,0.1,0.001,25,18000,4421
255.4475615,256.9092203,0.243351111,0.011205348,50,2,8,0.1,0.001,25,18000,4422
9999,9999,0.399744444,0.032909749,50,2,0,0.9,0.001,25,18000,4423
96.33012802,163.1827178,0.473587778,0.029980477,50,2,1,0.9,0.001,25,18000,4424
110.9317605,212.6041771,0.482836667,0.037040826,50,2,2,0.9,0.001,25,18000,4425
143.5132146,248.80537,0.482533333,0.025412214,50,2,4,0.9,0.001,25,18000,4426
252.6977343,289.705551,0.410302222,0.037092572,50,2,8,0.9,0.001,25,18000,4427
9999,9999,0.141831111,0.008258605,50,2,0,0.1,0.001,25,18000,4428
124.0382099,131.7677493,0.346173333,0.011552511,50,2,1,0.1,0.001,25,18000,4429
250.8887727,254.7010799,0.314333333,0.013968183,50,2,2,0.1,0.001,25,18000,4430
558.58438,559.08457,0.190683333,0.011202288,50,2,4,0.1,0.001,25,18000,4431
361.4015645,362.2310912,0.1896,0.009996745,50,2,8,0.1,0.001,25,18000,4432
9999,9999,0.422513333,0.035687977,50,2,0,0.9,0.001,25,18000,4433
165.1993614,196.5659506,0.457881111,0.029803593,50,2,1,0.9,0.001,25,18000,4434
156.42258,249.9053104,0.441548889,0.040988444,50,2,2,0.9,0.001,25,18000,4435
213.6461751,231.6517858,0.45204,0.036685572,50,2,4,0.9,0.001,25,18000,4436
145.7446097,290.7345635,0.439921111,0.040670312,50,2,8,0.9,0.001,25,18000,4437
9999,9999,0.25056,0.013866246,50,2,0,0.1,0.001,25,18000,4438
136.0955007,146.9064493,0.40091,0.013216873,50,2,1,0.1,0.001,25,18000,4439
